tau,total_energy_fraction,total_critical_fraction,C0_fraction,E0_fraction,N0,minority0,scale0,Rinf0,concentration0,Q3_0,Q8_0,Q16_0,C1_fraction,E1_fraction,N1,minority1,scale1,Rinf1,concentration1,Q3_1,Q8_1,Q16_1,C2_fraction,E2_fraction,N2,minority2,scale2,Rinf2,concentration2,Q3_2,Q8_2,Q16_2
1.27,0.8137224782991358,1.4217959261213589,0.2984236382627919,0.2974035359103899,6.832588411916848,0.38956417036463703,1.0034300276534351,0.4221401229760599,11.597874456346908,0.4646056059884124,0.40800930044571754,0.4104572393172616,0.5022573717757137,0.31888505605807294,10.724827590349314,0.4265591199951874,1.5750420480169711,0.5103740883504425,21.255504997787718,0.6223709256412991,0.5121906917907603,0.510055090062808,0.3837588644604104,0.12194389316942006,21.428734851758897,0.4810220755601582,3.1470117484870155,0.30022828164633913,40.39965704881323,0.44524253081930454,0.2889324959655238,0.289168439217248
1.2725,0.8130463090241059,1.4215768452725022,0.298513632820636,0.29749780246138446,6.832483232414453,0.3894998258566454,1.0034145810518496,0.4220886604012947,11.59444468860725,0.46462877159696186,0.4078730722670261,0.41032984661705124,0.5005583028009941,0.31781516209416477,10.724528902665655,0.4266110467952522,1.5749981829145232,0.5086859624318744,21.22023776429607,0.6209077819737606,0.5109022207956802,0.5088023165586865,0.3841577333411553,0.12205549104110053,21.43139421401531,0.481081132912344,3.1474023009075065,0.29891755259380587,40.20987808212123,0.44530558238627077,0.2885562447888376,0.2883445741728012
1.2750000000000001,0.8123690350170442,1.4213501272033429,0.29860174685290025,0.2975904341039921,6.832372626682529,0.3894362095832947,1.003398337557298,0.42203238148319705,11.590906697428354,0.4646506372445372,0.4077361599327734,0.4102009256447226,0.49886880532048244,0.31675102987195125,10.724238881590907,0.42666874702599217,1.5749555905853045,0.507623106580968,21.21086690601534,0.6194497765963618,0.5096175463875119,0.5075556203356586,0.38454504017084595,0.12216335904264605,21.434058684051355,0.48114569675383523,3.147793603453594,0.29755936125155813,40.01447517515709,0.445361921299151,0.2881765286023687,0.2875184731406465
1.2775,0.8116906579191573,1.4211157492184534,0.2986879526558756,0.2976813994184509,6.832256685396236,0.3893733040608181,1.003381310486282,0.4219712026550491,11.58725896959243,0.4646711596268314,0.4075984820970223,0.41007036336133496,0.4971889571619929,0.31569269813344547,10.723957993275592,0.4267321511680363,1.5749143394879148,0.5066889713611854,21.206737563469204,0.6179969534554646,0.5083365119655753,0.5063145743413572,0.3849208518259801,0.1222675139659245,21.43672927257214,0.481215664947099,3.148185804556852,0.29615529313106514,39.813655673913196,0.4454116532942452,0.2877939089132462,0.2866920740603432
1.28,0.8110111793702751,1.4208736798259805,0.2987722230006691,0.2977706673836952,6.832135500601979,0.3893110912745393,1.0033635133566847,0.42190504003510737,11.58349997674361,0.4646902958132612,0.40745995771749943,0.4099380473166193,0.49551883136113917,0.3146402035005981,10.723686677836703,0.4268011839486872,1.5748744942576838,0.5057224109532693,21.20111900072848,0.6165493556995018,0.5070589629352314,0.5050787514956091,0.3852852236834927,0.12236797013814302,21.439406778349753,0.4812909343185919,3.1485790215244926,0.2947070369473223,39.60764010806217,0.44545487916189164,0.287408952554093,0.2858673728217708
1.2825,0.8103306010660115,1.4206238785436942,0.2988545310658588,0.2978582073216582,6.832009165453758,0.3892495526880847,1.003344959849049,0.42183380952020955,11.579628178538908,0.46470800320829514,0.4073205060922886,0.4098038657244661,0.49385849586776265,0.3135935803334421,10.72342534729267,0.4268757647749429,1.5748361154034023,0.5047232368043204,21.193994889782655,0.6151070255200293,0.5057847471307859,0.5038477268028155,0.3856382010552875,0.12246473981776662,21.44209180006921,0.48137140066378675,3.1489733422790556,0.29321639413281914,39.39666344125685,0.44549169617624657,0.28702223014080014,0.28504641445767376
1.285,0.8096489248173683,1.4203662956778094,0.29893485037456247,0.2979439888474159,6.831877773917187,0.38918866925338585,1.003325663763111,0.4217574268908849,11.57564202593885,0.46472423952114605,0.4071800469027925,0.4096677075421818,0.49220801328396885,0.31255286060652127,10.72317438352495,0.42695580819592877,1.5747992590079631,0.503691278313129,21.185349608382968,0.6136700040046554,0.5045137152049708,0.5026210793557788,0.3859798208376805,0.12255783362924107,21.444784753123297,0.4814569588755264,3.1493688278248877,0.2916852864640778,39.18097607349297,0.44552219952587285,0.2866343141327953,0.2842312821397971
1.2875,0.808966152611416,1.420100872327838,0.2990131547377724,0.2980279818266673,6.831741420449229,0.38912842142272286,1.0033056389707666,0.4216758079308203,11.571539964700989,0.4647389627451277,0.40703850026442323,0.4095294625559427,0.49056744064579066,0.3115180738099046,10.722934136313992,0.4270412243977566,1.5747639764399228,0.5026263840847337,21.17516830112873,0.6122383310115129,0.5032457209992363,0.5013983942460509,0.38631011333556625,0.12264726102287289,21.44748589148839,0.48154750316796296,3.149765515460814,0.2901157609216838,38.96084448067309,0.44554648418011517,0.2862457763843587,0.28342408375277034
1.29,0.8082822866707522,1.419827540795288,0.29908941820564605,0.2981101563418202,6.831600199663204,0.389068789165148,1.0032848993668737,0.42158886856511746,11.567320439190048,0.4647521311478022,0.4068957867871061,0.4093890214762462,0.488936829258316,0.31048924687965707,10.722704921499945,0.4271319197309187,1.574730314083385,0.5015284230974619,21.163436936717115,0.6108120450724318,0.5019806219034928,0.500179264391066,0.38662910421663793,0.12273303074583035,21.450195334638106,0.4816429273489923,3.150163422732662,0.2885099908999467,38.73655137555643,0.44556464652221994,0.2858571850941081,0.2826269359150988
1.2925,0.8075973295090778,1.4195462254338342,0.29916361502821825,0.2981904826677012,6.831454205989193,0.3890097519901886,1.00326345881938,0.4214965250225632,11.562981896645764,0.4647637032728197,0.4067518276479292,0.40924627604785546,0.4873162245909093,0.30946640416070836,10.722487019316269,0.42722779726586857,1.5746983130932755,0.5003972857460797,21.150142359747566,0.6093911833293245,0.5007182792070847,0.49896329228173036,0.38693681654692785,0.12281515131045491,21.452913099193445,0.4817431250825155,3.150562552081382,0.2868702729579789,38.508395283821805,0.4455767840421002,0.28546910109673956,0.28184194546202573
