tau,total_energy_fraction,total_critical_fraction,C0_fraction,E0_fraction,N0,minority0,scale0,Rinf0,concentration0,Q3_0,Q8_0,Q16_0,C1_fraction,E1_fraction,N1,minority1,scale1,Rinf1,concentration1,Q3_1,Q8_1,Q16_1,C2_fraction,E2_fraction,N2,minority2,scale2,Rinf2,concentration2,Q3_2,Q8_2,Q16_2
0.025,0.9982888010206722,0.9986414546692637,0.9952885892011707,0.9959659654994605,6.804601461212368,0.40268197915432574,0.9993198800744661,1.001074101195816,14.967740526306505,1.0017290232813694,1.007719142450245,1.008313965220194,0.0033391305991168248,0.0022956169442332037,9.904490747551117,0.43513100954660144,1.4545678483098068,0.06176702232794039,27.99939709586102,0.06254671920667228,0.06137863922521318,0.06131088642507097,1.6695964350932759e-06,6.714671966477492e-07,16.931088306166796,0.4508471325431928,2.4864899483230363,0.0007352120494515403,33.311536520202466,0.0009909138119447774,0.0007503770637474038,0.0007190984077836822
0.0275,0.9981176348491583,0.9986158680691538,0.9945587685146041,0.9953067295265973,6.804115499749034,0.4026776150715781,0.9992485120518085,1.001022213945793,14.970851304287272,1.0017410574145829,1.0082925168561114,1.0089528552771854,0.004040097843948162,0.002777847915916499,9.903337619966116,0.4348505811087821,1.4543985006519724,0.06805091151054028,28.039539326000025,0.06880377675342615,0.06750485104462164,0.06742180029745802,2.419024102781195e-06,9.7281522501383e-07,16.93199001285608,0.44859726413371237,2.4866223724518752,0.0008792549610731271,33.09917936905595,0.0011906841519459383,0.0008998737746087066,0.0008615170626474008
0.03,0.9979464265104089,0.9986103064021277,0.9937821649231443,0.994601132550659,6.8036257444878165,0.40267342211399937,0.9991765868741629,1.000915402781969,14.973484880691466,1.0017237168592037,1.008829682930736,1.0095573629583587,0.004807415073955256,0.003305790711853068,9.902262449396689,0.43457120214796585,1.4542406017168732,0.074352902003487,28.08046231132595,0.07505768137622966,0.07362520942934586,0.07352660837336093,3.390729010181253e-06,1.3634558868258192e-06,16.93363356132116,0.4463869736761967,2.486863743039761,0.0010337585079577864,32.874433939177976,0.001407322627233856,0.0010615805857840015,0.00101536762738347
0.0325,0.997775167569637,0.998624748868423,0.9929589062757698,0.9938492778212067,6.803132287983698,0.40266945774951274,0.9991041181341009,1.0007538359092136,14.97564342915246,1.001677004276044,1.0093306554174748,1.0101276697272001,0.005640896326544113,0.0038793198124801587,9.901265368191792,0.43429294286577524,1.4540941709412014,0.08066190423342368,28.118422573120274,0.08130756879670363,0.07973884264457737,0.07962477706927655,4.622581405438078e-06,1.858537700519278e-06,16.93602007085969,0.44421899150149813,2.487214224466107,0.0011984878247829085,32.6489240297158,0.0016405361396736313,0.0012352524734475945,0.0011804189072709855
0.035,0.9976038495959623,0.9986591701035861,0.9920891400792822,0.9930512880950292,6.802635223395525,0.4026657794211724,0.9990311195128776,1.0005376988584025,14.977329198963256,1.0016009326406825,1.0097954616021318,1.0106639640357826,0.006540329017233177,0.004498289186966963,9.900346424993858,0.43401586843366025,1.453959215468557,0.0869751250136486,28.153431829244383,0.087552585630185,0.08584489825027358,0.08571579204540276,6.154806427074717e-06,2.4741211279744583e-06,16.939149755018747,0.4420959738972245,2.487673848092314,0.0013756871022671886,32.48705688493352,0.001890054023107733,0.0014206739640827072,0.0013564845529588684
0.0375,0.9974324641634347,0.9987135401909303,0.9911730332792397,0.992207305436274,6.802134644451515,0.4026624445114453,0.9989576047753655,1.0002671943030557,14.978544513932333,1.0014955251524162,1.010224141125598,1.0111664408886891,0.0075054742583125795,0.0051625325351893295,9.89950558552401,0.4337400390716009,1.4538357302647635,0.09328978993978312,28.18550328975001,0.0937918896575623,0.09194254309776116,0.09179915676116086,8.029896138704566e-06,3.2271356657993315e-06,16.943021884092804,0.4400204906156083,2.488242506754247,0.0015624348400556192,32.31422536744607,0.0021556284741997686,0.001617659477542675,0.0015434250830879885
0.04,0.9972610028520641,0.9987878246780062,0.9902107720212682,0.9913174909969855,6.801630645414848,0.402659510306906,0.9988835877650012,0.999942541865491,14.979291771270134,1.0013608151344595,1.0106167457893214,1.0116353014129507,0.008536067187304227,0.005871863544295367,9.898742733565049,0.4334655101434761,1.4537236982622301,0.09960314637451552,28.214651627509923,0.10002465007513231,0.0980309632959097,0.09787439106588029,1.0292535470045754e-05,4.135342107270804e-06,16.94763475135365,0.43799501252241335,2.488919949802776,0.0017581580511155125,32.13074995752883,0.002437034831956101,0.0018260533539823337,0.0017411488186407581
0.0425,0.9970894572488613,0.9988819845970105,0.9892025613932841,0.990382024778556,6.801123321049367,0.40265703396338154,0.9988090823987484,0.9995639779128499,14.979573440507211,1.0011968459256224,1.0109733393539244,1.012070752434999,0.009631817304993764,0.006626076159443201,9.898057672136616,0.43319233226816173,1.4536230905325331,0.10591246635538983,28.240892946643207,0.10625004772291805,0.1041093641482264,0.1039410298351808,1.2989541679915805e-05,5.2172998877089955e-06,16.952985643424064,0.436021899501342,2.489705778752874,0.0019622778289745653,31.93694465831884,0.002734071742863129,0.0020457295521204865,0.0019496114735009949
0.045,0.9969178189488849,0.9989959764890509,0.988148625149201,0.9894011053746368,6.80061276658536,0.4026550724715799,0.998734102662073,0.9991317553433874,14.979392062445118,1.0010036707636971,1.0112939973313142,1.0124730060655904,0.010792408822873523,0.007424944868304064,9.897450124856146,0.43292055144535474,1.4535338664862874,0.11221504941941945,28.264244748849293,0.11246727529203333,0.11017697006227392,0.10999862166233453,1.6169816845295526e-05,6.492339379121244e-06,16.95907081518871,0.4341033887308976,2.4905994435990433,0.002174211023349864,31.733115668254218,0.003046561231835384,0.0022765910142725767,0.0021688142162685515
0.0475,0.9967460795562902,0.9991297524321735,0.9870492054147234,0.9883749496960786,6.8000990776855055,0.4026536826232387,0.9986586626039411,0.9986461433633892,14.978750248140843,1.000781352660805,1.0115788067706104,1.0128422792936247,0.012017501019898862,0.00826822499893484,9.89691973747868,0.4326502091950499,1.4534559740992807,0.1185082253387159,28.284725897773463,0.11867553751377367,0.11623302443285621,0.11604672761255211,1.9884312775706032e-05,7.980538955515133e-06,16.965885469613056,0.4322415834516073,2.4916002398515356,0.002393371710493072,31.519560134782164,0.00337434863053088,0.00251856870246162,0.002398800133969746
0.05,0.9965742306853879,0.9992832600730541,0.9859045623758615,0.9873037926785145,6.799582350410931,0.40265292097782157,0.9985827763318351,0.9981303438658717,14.977994565748787,1.0005299642709584,1.0118278660382298,1.0131787935897307,0.013306728608518026,0.009155653030634061,9.896466079607873,0.432381342709541,1.453389350163752,0.12478935676175688,28.302356581533783,0.12487405133399153,0.12227678950045748,0.12208492004674408,2.4186007654741402e-05,9.702706608670274e-06,16.973423742812898,0.4304384423407581,2.4927073063436698,0.002627496540386778,31.39602971991906,0.0037173023632765647,0.0027716203191908116,0.002639649179068918
0.0525,0.9964022639616991,0.9994564426622533,0.9847149739508316,0.9861878869732137,6.79906268118747,0.4026528438297967,0.9985064580067976,0.9990995106435946,14.999871343682024,1.0002495877501019,1.0120412845924651,1.013482774520447,0.014659702109987564,0.010086946917403838,9.896088646570039,0.4321139850167723,1.4533339205636124,0.1310558417553702,28.31715827354572,0.1310620460672835,0.12830754618644918,0.12811278151988875,2.9129893621267297e-05,1.1680365855669236e-05,16.981678694683797,0.42869576960922723,2.4939196238556756,0.0028723547118028013,31.296807729271276,0.004075313583551195,0.003035728735579162,0.002891471845973635
0.055,0.9962301710230161,0.9996492390929161,0.9834807354460272,0.9850275026218762,6.798540166772045,0.4026535071765199,0.998429721838495,1.0000181529960472,15.021349398733165,0.9999403146089112,1.012219182752897,1.0137544513737748,0.01607600823903073,0.011061806423647267,9.895786861442492,0.4318481651538261,1.4532896005723261,0.13730511624298225,28.329153691786658,0.13723876352420683,0.13432459390660725,0.13412990375772524,3.477297442207915e-05,1.3935745644376765e-05,16.990642305359838,0.4270152059305147,2.4952360145946297,0.0031244792398347743,31.18400631405554,0.0044482956777455,0.0033109001579286947,0.0031544019727686363
0.0575,0.9960579435204628,0.9998615839428091,0.9822021591967854,0.983822926716053,6.798014904219298,0.4026549666867529,0.9983525820803165,1.00088630170716,15.042428751979335,0.9996022455586573,1.0123616914649762,1.0139940567968115,0.017555210297935005,0.012079913471736202,9.895560077227048,0.43158390834930493,1.4532562951721093,0.14353465633516072,28.338366756647087,0.14340345811897215,0.140327250364498,0.14013588671410648,4.1174272196179187e-05,1.6491773931543033e-05,17.00030547772554,0.42539822030568825,2.4966551425633545,0.0033832953673987864,31.057931494613612,0.004836183703119489,0.003597162070843663,0.0034285891677091405
0.06,0.9958855731195521,1.0000934075195655,0.9808795741936748,0.9825744630419032,6.797486990848395,0.4026572776698364,0.9982750530244991,1.001704001255372,15.063109461711074,0.99923549035044,1.01246895206012,1.0142018264461383,0.019096848580216843,0.01314093250108796,9.89540757915912,0.43132123621334795,1.453233899393044,0.14974198054897467,28.344822547518913,0.14955539696259,0.14631485132629957,0.14613033771002273,4.839484238866036e-05,1.937207458047347e-05,17.010658046152447,0.42384610295962627,2.4981755148434672,0.0036482214493418746,30.918884385895637,0.005238933663378005,0.0038945610002832547,0.0037141913950203523
0.0625,0.9957130515012425,1.0003446359090173,0.9795133256950715,0.981282431711023,6.796956524210086,0.4026604950455414,0.9981971489972905,1.0024713096107256,15.083391622054272,0.9988401676081128,1.0125411160116518,1.0143779986515402,0.02070044078400608,0.014244510838391395,9.8953285871425,0.4310601669340116,1.4532222986706467,0.15592465191319316,28.348547258274415,0.15569385994117768,0.15228675037863,0.1521128706540638,5.6497795739773205e-05,2.260096720139684e-05,17.021688791574007,0.42235995935377874,2.4997954838092675,0.003918670114300622,30.767160214563212,0.005656521686194421,0.0042031601430651665,0.004011368212517607
