tau,total_energy_fraction,total_critical_fraction,C0_fraction,E0_fraction,N0,minority0,scale0,Rinf0,concentration0,Q3_0,Q8_0,Q16_0,C1_fraction,E1_fraction,N1,minority1,scale1,Rinf1,concentration1,Q3_1,Q8_1,Q16_1,C2_fraction,E2_fraction,N2,minority2,scale2,Rinf2,concentration2,Q3_2,Q8_2,Q16_2
0.28,0.9792604953894398,1.0805730790267816,0.7535504118016689,0.7599942336491645,6.751498589605181,0.41073370207477056,0.9915212227117102,0.9495174979079442,16.129106807338186,0.8818704392736731,0.9159929602079283,0.9360127670634806,0.3099930500466237,0.21033570989403882,10.035456031500633,0.41440856740421433,1.473801335031457,0.6270082685461194,30.09304866499066,0.5877992196964613,0.5706096942314773,0.5901419892169503,0.015127163902934865,0.0054836055914650305,18.784060087654048,0.4284745642986077,2.758616324718825,0.06044162467578496,33.62829169958792,0.09465485148683342,0.0654025497559149,0.06132005990552769
0.28250000000000003,0.9790461274997658,1.081936364075918,0.7504433796130923,0.7569066465157372,6.75108814988232,0.4109376689098448,0.991460945768679,0.948068474537938,16.13632518969179,0.8799381249952493,0.9141144829976238,0.934335358202125,0.313965600174208,0.21298527447556645,10.037617818504392,0.4142901532402424,1.474118813834831,0.6309207764806732,30.098372227498437,0.5913408695272812,0.5740347452935176,0.5938789559621989,0.015570691463255976,0.0056392364075545905,18.80120845585398,0.42883008772720227,2.7611347242681172,0.06108335956843719,33.54369045949303,0.09597336817281883,0.0661721120744097,0.061986781218969264
0.28500000000000003,0.9788310218302948,1.0833041953820892,0.7473385642088953,0.7538204247740572,6.750682144562947,0.4111439498764726,0.9914013200596087,0.9465967660951052,16.14325246048409,0.8780001655871136,0.9122272115817172,0.9326468362609919,0.31793256198221403,0.21562984309357328,10.039782622792288,0.4141735453401725,1.4744367357548283,0.634760092428603,30.10175410275351,0.5948505921975997,0.5774275165556493,0.5975811195044223,0.01602051020349863,0.005796903719125723,18.818214848161144,0.4291846808390511,2.7636322733189718,0.0617045056761382,33.45103572717187,0.0972883020133854,0.0669357472536111,0.06264677502732367
0.28750000000000003,0.9786151740379084,1.0846764022442323,0.744236286720865,0.7507358935569372,6.750280619792493,0.41135251396563083,0.9913423523613909,0.9451136909516592,16.15007726435208,0.876056769280381,0.9103313774560663,0.930947403913403,0.32189349767366,0.2182691177712737,10.041950534685194,0.41405874502743145,1.4747551140559205,0.638526329678877,30.103227040100368,0.598328556941375,0.5807880901957604,0.6012484347083309,0.0164765246202929,0.00595657048061941,18.835081061907335,0.4295384496628902,2.7661092358265087,0.062305369410750724,33.35086782650567,0.09859939836117038,0.06769339416743156,0.06329998915799495
0.29,0.9783985798303975,1.0860528153506483,0.741136861410214,0.7476533713078751,6.749883620937819,0.4115633291899478,0.991284049336577,0.9437161730982687,16.158455538802176,0.8741081413734766,0.9084272087633689,0.9292372621379527,0.32584798081361965,0.22090280832194137,10.044121648347101,0.41394575337700545,1.4750739625669778,0.6423854576131937,30.110596489426953,0.6017749365875569,0.5841165520656372,0.6048808630107141,0.01693863645987826,0.006118198786196377,18.851808982776003,0.42989149530636683,2.7685658887211213,0.06288626186200627,33.24369822995822,0.09990641374136211,0.06844500373796161,0.06394638235764548
0.2925,0.9781812349662462,1.0874332668070668,0.7380405957191573,0.7445731698269048,6.749491192588707,0.41177636259317124,0.9912264175335965,0.9423523127014055,16.167503255891695,0.8721544842358977,0.9065149302963346,0.9275166101570772,0.32979559615757076,0.22353063223677258,10.046296061055285,0.41383457122287365,1.475393295574085,0.6461716849163945,30.116027526768853,0.6051899073566445,0.5874129915784042,0.60847837231969,0.01740674494668043,0.006281749948990132,18.868400580499245,0.430243913685178,2.771002521276539,0.06344749475606182,33.13000921086357,0.10120911589033574,0.06919053866458595,0.06458592428198993
0.295,0.9779631352544191,1.088817590163712,0.7349477903250782,0.7414955943190934,6.749103378559483,0.4119915802599393,0.9911694633869967,0.9409670839039573,16.17627559050562,0.8701959973135083,0.9045947635022205,0.9257856453766459,0.3337359394739991,0.22615231456956772,10.048473872498375,0.4137251991657501,1.475713127717457,0.6498817200510321,30.119393548200236,0.6085736486636704,0.5906775015931058,0.6120409369078411,0.017880747012971376,0.006447184580450856,18.884857904430998,0.4305957952996096,2.7734194344597096,0.06398937685340153,33.010253767247214,0.10250728375110055,0.0699299731163462,0.06521859546658051
0.2975,0.977744276554143,1.090205620441357,0.7318587391971407,0.7384209434455475,6.748720221890754,0.4122089473258508,0.9911131932176964,0.9395607906476328,16.18477322749013,0.8682328771352988,0.9026669264886578,0.9240445633266873,0.3376686173618458,0.22876758781856096,10.050655184102876,0.4136176375811001,1.476033473892533,0.6536394797217563,30.126433113950355,0.6119263429292057,0.593910178296761,0.6155685372998558,0.01836053752881958,0.006614462669530421,18.901183078999647,0.43094722505508803,2.775816940262971,0.0645122108043956,32.88485580043312,0.10380070749559052,0.07066329238909425,0.06584438727718687
0.3,0.9775246547746854,1.0915971941563667,0.7287737296552034,0.7353495093767835,6.748341764851266,0.41242842798782653,0.9910576132332592,0.9381337363676254,16.19299687968534,0.8662653173215553,0.9007316340307145,0.9222935576033456,0.34159324706337224,0.23137619180572142,10.05284009838864,0.413511886627401,1.4763543491553193,0.6575564930847374,30.14219142405005,0.6152481753903644,0.5971111210842374,0.6190611601552972,0.01884600953155772,0.0067835436614665226,18.917378299044934,0.43129828212343013,2.7781953610192325,0.06501629047427633,32.75421053028838,0.1050891885002008,0.07139049252925539,0.06646330183854034
0.3025,0.9773042658751361,1.0929921493447254,0.7256930424309033,0.7322815778483287,6.747968048939914,0.41264998551475496,0.9910027295281896,0.9366862239069009,16.20094728721893,0.8642935085933724,0.8987890975791268,0.9205328198121631,0.3455094562730027,0.23397787355383598,10.055028718353691,0.4134079462546176,1.476675768632047,0.6614021752845304,30.15600815846395,0.6185393339059656,0.600280432436307,0.622518798147112,0.019337054454017656,0.006954386535932483,18.93344582504491,0.43164903984156855,2.7805550287010083,0.06550189874289211,32.618685127805385,0.10637253926475813,0.07211157992629035,0.0670753519403963
0.305,0.9770831058641832,1.0943903255850476,0.7226169517307761,0.7292174282184253,6.747599114887881,0.4128735822584149,0.9909485480842454,0.9352185554310805,16.20862521677011,0.862317638783459,0.8968395252696448,0.9187625395127806,0.3494168829426856,0.23657238716167606,10.057221146888686,0.4133058162128637,1.4769977474331792,0.6651766248424955,30.167912909011473,0.6218000087682162,0.6034182177962498,0.6259414498364999,0.01983356235080917,0.007126949884328728,18.949387978240182,0.4319995656446404,2.7828962842043676,0.06599754102678425,32.492520583769505,0.10765058333231729,0.07282657087619965,0.06768056092005484
0.3075,0.976861170799893,1.0957915640205733,0.7195457253012877,0.7261573335277068,6.747235002660959,0.41309917966466886,0.9908950747707803,0.9337310323439659,16.216031460805045,0.8603378928481932,0.8948831219334363,0.9169829041651332,0.35331517508429827,0.23915949367753672,10.059417486221212,0.4132054960612242,1.4773203005718007,0.6688799611961774,30.17793493996353,0.6250303925201093,0.606524585445389,0.629329119544744,0.02033542212194726,0.007301191986002042,18.96520713566346,0.43234992103044784,2.7852194766189737,0.06655364790487027,32.39999055969636,0.10892315518972764,0.07353549111865633,0.06827896252066043
0.31,0.976638456789487,1.0971957073801475,0.7164796244956523,0.7231015605607314,6.746875751462002,0.4133267382849167,0.9908423153451027,0.9322239552037651,16.223166836784895,0.8583544528808555,0.8929200891085027,0.9151940990772323,0.3572039905696036,0.24173896097142838,10.061617837390015,0.4131069851767108,1.477643442886404,0.6725123237980325,30.186103180298943,0.6282306797792531,0.6095996463779422,0.6326818172226065,0.020842521733164587,0.007477070883189555,18.980905725083268,0.43270016155243385,2.787524962485526,0.06708814702265234,32.300503542816195,0.11019010012322228,0.07423837535057169,0.06887060072476668
0.3125,0.9764149599891214,1.0986025999981814,0.7134189043423231,0.7200503699092499,6.746521399733569,0.4135562177878035,0.990790275452865,0.9306976236400598,16.230032186347565,0.8563674981259518,0.8909506250520536,0.9133963073545998,0.36108299692824253,0.24431056360618686,10.063822299749202,0.41301028276332896,1.4779671889680766,0.6760738712440113,30.192446217069147,0.6314010670747401,0.6126435141755733,0.6359995583178673,0.021354748432278824,0.0076545444544958065,18.99648621987134,0.4330503368384598,2.789813105041981,0.06760132772955928,32.19445967607969,0.11145127417073655,0.07493526671909692,0.06945552956279738
0.315,0.9761906766036673,1.1000120878336044,0.7103638136150404,0.7170040160371013,6.74617198516073,0.4137875769711724,0.9907389606284751,0.9291523362715816,16.236628374464406,0.8543772049946079,0.8889749247537975,0.9115897098514304,0.3649518711442314,0.246874082707758,10.066030970502268,0.4129153878612315,1.4782915530920684,0.6795647804324266,30.1969922898409,0.6345417526872172,0.6156563048820387,0.6392823636415829,0.02187198896102054,0.007833570486723087,19.01195113380389,0.43340049063282066,2.7920842734600773,0.06809347633644697,32.082236118885255,0.11270654413020921,0.07562621629723108,0.07003381289614943
0.3175,0.9759656028864925,1.1014240184878061,0.7073145949043285,0.713962747346623,6.745827544674083,0.41402077377425345,0.9906883762955393,0.9275883906248377,16.242956288573055,0.8523837470810229,0.8869931799501075,0.9097744851235411,0.36881029945141064,0.24942930583489886,10.068243944265948,0.4128222993559376,1.4786165491537384,0.6829852457534169,30.19976928618498,0.6376529364816779,0.6186381368783053,0.6425302592336088,0.022394129761764116,0.008014106744887589,19.027303015807306,0.43375066085908737,2.7943388420736865,0.06856487403758177,31.9641874104769,0.11395578748734504,0.07631128254534526,0.07060552417477613
0.32,0.9757397351392465,1.1028382412215731,0.7042714846903373,0.7109268062464744,6.745488114452932,0.4142557652900798,0.9906385277673297,0.9260060830536507,16.24901683768763,0.8503872951799272,0.8850055791390254,0.9079508093831794,0.37265797712826926,0.25197602684852805,10.070461312663465,0.4127310159875965,1.4789421906088212,0.6864206650216702,30.204553207184464,0.6407348197320459,0.6215891307585284,0.6457432762279285,0.022921057178643026,0.00819611104026649,19.04254444465919,0.43410087970152456,2.7965771896006135,0.0690157952545518,31.84064600832765,0.11519889234617858,0.07699053076203762,0.07117074616914981
0.3225,0.9755130697116466,1.1042546069710282,0.7012347134169286,0.7078964292207747,6.745153729928682,0.41449250777812263,0.9905894202472821,0.9244057086596673,16.254810951487585,0.8483880173049742,0.8830123075960634,0.9061188564557362,0.3764946082925503,0.2545140457809418,10.072683163947094,0.41264153636027423,1.4792684904179951,0.6898580429607145,30.210738443482317,0.6437876049483837,0.624509409207253,0.6489214507182882,0.023452657652570416,0.008379541296334014,19.05767802365592,0.4344511737029882,2.798799698359476,0.06944650639579465,31.71192298448705,0.11643575732624195,0.07766403252780309,0.07172957067654452
0.325,0.975285603001268,1.1056729683625761,0.6982045055669113,0.7048718468994569,6.74482442578844,0.41473095667713455,0.9905410588295254,0.9227875612138847,16.260339579386446,0.8463860787080069,0.8810135473907765,0.9042787977384236,0.3803199056960197,0.2570431687051056,10.074909582649466,0.41255385895124574,1.4795954609956745,0.6932219764888761,30.215011162914504,0.6468114957098956,0.6273990968782115,0.6520648236246374,0.023988817909726543,0.008564355612457551,19.072706375258107,0.43480156387736474,2.801006753483339,0.0698572650207956,31.578308862493977,0.11766629130351752,0.07833186514503349,0.07228209820160163
0.3275,0.9750573314533375,1.1070931797268666,0.6951810797383305,0.7018532841297496,6.7445002359787996,0.41497106661819316,0.9904934484994364,0.921158020390503,16.265711178681627,0.8443816418991777,0.8790094774040762,0.9024308021609652,0.3841335905197581,0.2595632076042121,10.077140649263352,0.4124679821202724,1.4799231141629814,0.6965126862857807,30.21740029253269,0.6498066965010242,0.6302583202750578,0.6551734405608277,0.02452942514311605,0.00875051232523807,19.08763213572539,0.43515206583476773,2.803198742131786,0.0702483193937837,31.440074577279468,0.1188904130881678,0.07899411107785792,0.07282843761115748
0.33,0.9748282515605299,1.1085150971117808,0.6921646487217276,0.6988409600486927,6.7441811937098874,0.415212791437935,0.9904465941342359,0.9195956167657807,16.272311871529812,0.8423748666678946,0.877000273346252,0.9005750361483359,0.38793539217031736,0.26207398024169043,10.07937643994935,0.4123839041188475,1.4802514611048174,0.6997304105772887,30.217934445084985,0.6527734125520653,0.6330872076343786,0.658247351704009,0.025074367186839558,0.008937970067392302,19.102457949752054,0.4355026899178564,2.805376052703108,0.07061990840797086,31.297472540501133,0.12010805112971153,0.07965085739528802,0.07336870576332884
0.3325,0.97459835986277,1.1099385782944546,0.6891554195782791,0.6958350881566114,6.743867331459582,0.41545608419196944,0.9904005005036063,0.918015928402882,16.278649977482686,0.8403659101045521,0.8749861077756872,0.8987116635856047,0.3917250480770557,0.2645753100318356,10.08161702627092,0.41230162309939156,1.480580512330952,0.7028754043832256,30.216641915215774,0.6557118496913307,0.6358858888113029,0.6612866116661339,0.025623532682766025,0.009126687824087293,19.117186465115015,0.4358534413477856,2.8075390740483095,0.07097226185806736,31.150737793948277,0.12131914327962323,0.08030219522104888,0.07390302711088069
0.335,0.9743676529470379,1.1113634827923429,0.686153593718742,0.6928358763914617,6.7435586809779595,0.41570089716846553,0.9903551722703455,0.9164192261336367,16.284726219361573,0.8383549266230118,0.872967150118243,0.8968408457849089,0.39550230349094945,0.2670670259112172,10.083862474956241,0.41222113712438113,1.4809102776410468,0.705947938794824,30.213550676594533,0.6586222142085292,0.6386544951680077,0.6642912793679427,0.026176811239334154,0.009316624986651012,19.131820327345526,0.4362043203784344,2.8096881946885968,0.07130560103598421,31.000089234022784,0.12252363654668808,0.08094821919335646,0.07443153327895455
0.3375,0.9741361274471801,1.1127896718733497,0.6831593669831207,0.6898435272039698,6.743255273291998,0.4159471819018988,0.9903106139910581,0.9148057793703949,16.290541336449706,0.8363420679837947,0.8709435666872909,0.8949627414545911,0.3992669112851535,0.26954896221101265,10.086112847686183,0.41214244417539375,1.4812407660935192,0.7089483002817569,30.208688379936863,0.6615047127091855,0.6413931594654041,0.6672614179157833,0.02673409358225271,0.00950774140359565,19.146362174436007,0.4365553224576894,2.8118238020380284,0.07164908994444914,30.858199364781118,0.12372148683127945,0.08158902693774428,0.07495436261732072
0.34,0.9739037800437244,1.1142170085650198,0.6801729297209866,0.6868582376334997,6.7429571387104605,0.4161948891869523,0.9902668301168713,0.9131758560353873,16.2960960835126,0.8343274833179549,0.8689155207043832,0.893077506670539,0.40301863175756564,0.2720209585304019,10.088368200907738,0.41206554216205343,1.4815719859781424,0.7118767900285494,30.202082351880247,0.6643595519767359,0.6441020157582638,0.6701970944815778,0.027295271696910612,0.009699997428902922,19.160814631593123,0.4369064383946822,2.8139462816329552,0.07205684775203726,30.747919244637345,0.12491265873086892,0.08222471855585363,0.07547165972744904
0.3425,0.9736706074637007,1.1156453576628251,0.6771944668723767,0.6838801993845682,6.742664306829027,0.41644396909255926,0.9902238249941901,0.911529722491329,16.301391229805752,0.8323113191516035,0.8668831723205455,0.8911852948497451,0.40675723243562373,0.27448285961114643,10.090628585672201,0.41199042893085985,1.4819039447922804,0.7147337233000722,30.19375959467598,0.6671869388467121,0.6467811992940266,0.6730983801862268,0.02786023896234871,0.009893353967533129,19.17518030604836,0.437257654531991,2.8160560163699015,0.07255122004609948,30.677835567501102,0.1260971253908621,0.08285539613287823,0.07598357496487053
0.34500000000000003,0.9734366064804676,1.1170745857375444,0.6742241580492049,0.6809095989039491,6.7423768065356455,0.4166943709760807,0.990181602865482,0.9098676434733305,16.306427558071018,0.8302937194310562,0.8648466786381817,0.8892862567261139,0.41048248788354985,0.27693451521346524,10.092894047497312,0.4119171022738861,1.4822366492206422,0.7178676355645037,30.198394729707434,0.6699870800898601,0.6494308464155006,0.6759653499867002,0.02842889027668415,0.010087772518131914,19.18946178193673,0.43760895292192287,2.818153385753458,0.07310367314870976,30.634914004343432,0.12727486826650808,0.08348116326610816,0.07649026391753867
0.34750000000000003,0.9732017739135442,1.1185045611417628,0.6712621776171219,0.6779466174582981,6.7420946660160945,0.4169460434976074,0.9901401678700941,0.9081898820221782,16.311205863523103,0.8282748255485778,0.8628061937335867,0.8873805403285409,0.4141941795122312,0.27937577999331126,10.095164626252604,0.4118455599373302,1.482570105118445,0.7209668861484265,30.202761966820226,0.6727601823037502,0.6520510944676502,0.67879808256704,0.02900112217391791,0.010283215212920402,19.203661615254617,0.43796031150608455,2.8202387651557927,0.07363110931317475,30.583926298493893,0.12844587681372954,0.08410212461674385,0.07699188686118812
0.35000000000000003,0.9729661066284473,1.1199351540155045,0.6683086947777629,0.6749914312122385,6.741817912759792,0.4171989346343781,0.9900995240451067,0.9064966994190302,16.315726952827355,0.8262547763686993,0.8607618686800526,0.8854682909612702,0.41789209539191124,0.28180651338113916,10.097440356067152,0.4117757996299025,1.4829043174978649,0.7239990937116875,30.2055062132417,0.6755064518153233,0.654642081708634,0.6815966602334598,0.029576832932093223,0.01047964485476584,19.217782328907045,0.43831170429753563,2.822312525089295,0.07413378780249318,30.52519808021067,0.12961014819559913,0.08471838548686061,0.07748860819303409
0.3525,0.9727296015365337,1.1213662362910146,0.6653638736513213,0.6720442113068507,6.741546573565786,0.41745299169530536,0.9900596753262126,0.9047883551215992,16.319991643070445,0.8242337082550841,0.8587138515715763,0.883549651186559,0.4215760300678415,0.2842265794622471,10.099721265258827,0.4117078190310369,1.4832392905176484,0.7269859830047192,30.20754241317059,0.6782260945731254,0.6572039472252372,0.6843611688137018,0.0301559226728095,0.010677024951440735,19.231826407854864,0.43866310156489374,2.8243750304938935,0.07461199590475684,30.459051267036156,0.13076768708540623,0.08533005142309792,0.07798059584554899
0.355,0.9724922555948511,1.1227976816967113,0.6624278733593966,0.6691051239385089,6.74128067454897,0.41770816133559996,0.9900206255486304,0.903078996116342,16.324251828794008,0.8222117550979187,0.8566622875471623,0.8816247608096537,0.4252457843790336,0.28663584685876503,10.102007376284318,0.411641615798909,1.483575027475772,0.7300304705747368,30.21313074887752,0.6809193160275901,0.6597368308528088,0.68709169756077,0.03073829345213143,0.010875319747089142,19.245796294371814,0.43901447001782534,2.826426640040514,0.07506604747978465,30.385803802340316,0.13191850541840972,0.08593722784833055,0.07846802068248443
0.3575,0.9722540658059905,1.1242293657603235,0.6595008481080602,0.6661743304380142,6.741020241146502,0.4179643895714867,0.9899823784480463,0.9014275094365104,16.329572092463454,0.8201890483418008,0.8546073188157167,0.879693756866086,0.4289011652802232,0.2890341886133528,10.104298705708924,0.41157718757824546,1.483911530805006,0.7330051541911203,30.216969713876594,0.6835863210153621,0.6622408730997964,0.6897883390611381,0.031323849342966725,0.011074494250928508,19.259694383421508,0.4393657729934149,2.8284677054521437,0.07549628151186899,30.30576941485633,0.1330626219759437,0.08654001972225829,0.07895105587976622
0.36,0.972015029217949,1.1256611658112372,0.656582947271091,0.6632519873499699,6.740765298124434,0.41822162179500394,0.9899449376615886,0.8997619306455342,16.334650730008253,0.8181657170141107,0.8525490846815421,0.877756773611301,0.43254198566715124,0.2914214820746619,10.10659526419536,0.41151453200791205,1.4842488020712705,0.7359102841210606,30.21908272332857,0.6862273136520747,0.6647162150769367,0.6924511891474847,0.031912496509018146,0.011274514263225226,19.273523018163793,0.43971697064295173,2.8304985708438974,0.07590306067081903,30.21925739781605,0.1342000620348531,0.08713853123152883,0.07942987629436027
0.3625,0.9717751429239928,1.1270929609820637,0.6536743154733294,0.6603382465123582,6.7405158695845,0.4184798027888791,0.9899083067288242,0.8980824831426207,16.33948815409647,0.8161418877538438,0.8504877215704371,0.8758139425126209,0.43616806420524346,0.2937976087846087,10.108897056510603,0.41145364672826323,1.4845868419746413,0.7387461225033397,30.219492922265516,0.6888424972334513,0.6671629984311421,0.6950803468159928,0.03250414327044612,0.01147534639859078,19.287284485600008,0.4400680201187164,2.8325195720834846,0.07628676988316672,30.126572406308643,0.13533085706885645,0.08773286550969125,0.07990465782467047
0.365,0.9715344040625311,1.1285246322094544,0.6507750926741063,0.6574332551362646,6.740271978971103,0.41873887674147237,0.9898724890927848,0.8963893884396341,16.344084782200238,0.8141176848408934,0.8484233630564002,0.8738653922435459,0.439779225161758,0.29616245436749505,10.111204081549937,0.4113945293882394,1.4849256503528805,0.7415129429471522,30.218223190080863,0.6914320741418863,0.6695813652840933,0.697675914148211,0.03309870016140668,0.011676958106653736,19.300981012366233,0.4404188757603812,2.8345310361734066,0.07664781491510163,30.028014271507594,0.1364550444082347,0.08832312438697076,0.08037557676646905
0.3675,0.9712928098169903,1.1299560622341829,0.6478854142507007,0.6545371558857143,6.74003364907848,0.41899878726178486,0.9898374881010189,0.894682866113936,16.348441035674938,0.8120932302257735,0.8463561398889531,0.8719112486803908,0.4433752982414559,0.29851590842100895,10.113516332377305,0.41133717765219724,1.4852652261873622,0.7442110301553868,30.21529614556076,0.6939962457555058,0.6719714581755216,0.7002379962374414,0.03369607997965699,0.011879317690170723,19.314614760683323,0.44076948928066423,2.8365332806561825,0.0769866209684224,29.92387783043924,0.13757266690368555,0.08890940816956122,0.0808428091687544
0.37,0.9710503574156967,1.1313871356005034,0.6450054110817871,0.6516500869575745,6.739800902057995,0.4192594773945223,0.9898033070066632,0.8929631337627811,16.35255733883809,0.8100686435597496,0.8442861800210877,0.869951634901264,0.4469561184258335,0.30085786440912793,10.115833796281034,0.41128158920645774,1.4856055676112578,0.7468406795714065,30.210734152409724,0.6965352123616099,0.674333420011145,0.702766701119608,0.0342961978284452,0.012082394320646487,19.328187824472415,0.4411198099499004,2.838526613043873,0.07730566409767534,29.81523678274952,0.1386837725344566,0.08949181544785707,0.08130653019426275
0.3725,0.9708070441317609,1.132817738654822,0.6421352096308295,0.648772182161485,6.739573759425604,0.4195208896352101,0.9897699489695386,0.8912304069593155,16.356434118049176,0.8080440422253632,0.8422136086378471,0.867986671187374,0.45052152581594446,0.30318821955694153,10.118156454844128,0.4112277617655582,1.4859466719198577,0.7494021970483095,30.204559325223766,0.6990491730795126,0.6766673940151946,0.7052621397085059,0.0348989711509251,0.012286158051539884,19.341702225644013,0.44146978477920545,2.840511330273098,0.0776088438879394,29.703674050867026,0.13978841403696243,0.0900704429327924,0.08176691348961337
0.375,0.970562867282969,1.1342477595436844,0.6392749320293848,0.6459035709997795,6.739352242069434,0.4197829659453555,0.9897374170572637,0.8894848992102365,16.360071800791808,0.8060195413673468,0.8401385481855546,0.8660164750266677,0.4540713654788268,0.30550687474740496,10.12048428402816,0.41117569307819213,1.4862885355828925,0.7518958985396197,30.196793535864234,0.7015383257938942,0.6789735236874452,0.7077244257353356,0.035504319757356524,0.012490579829138336,19.355159910568645,0.44181935870192146,2.8424877181867214,0.07788842650082761,29.58630344192994,0.1408866486224482,0.09064538531922714,0.08222413057022673
0.3775,0.9703178242316753,1.135677088211114,0.6364246961602815,0.6430443787473629,6.73913637025748,0.42004564776765085,0.9897057142463844,0.8877268219151693,16.363470814759708,0.8039952539239089,0.8380611184016993,0.8640411611197877,0.457605487297536,0.30781373442002735,10.122817254269961,0.4111253809328249,1.4866311542587316,0.754322109810312,30.18745842018589,0.7040028670966724,0.6812519527646455,0.7101536756923748,0.03611216584537236,0.01269563150118874,19.368562746736664,0.44216847475303833,2.844456051043308,0.07820709043290036,29.486870499024775,0.1419785376653491,0.0912167351751193,0.08267835022521094
0.38,0.9700719123847007,1.137105616395308,0.633584615740635,0.640194726531509,6.738926163645408,0.42030887604121536,0.9896748434235207,0.8859563843278014,16.366631586947726,0.8019712906583715,0.835981436345494,0.8620608413883426,0.46112374582478155,0.3101087064714953,10.125155330590218,0.4110768231629681,1.4869745228103333,0.7566811661670462,30.17657538507319,0.7064429922350809,0.6835028251862157,0.7125500087806382,0.03672243401360919,0.012901285823377344,19.38191251961429,0.44251707424629133,2.8464165910554065,0.07870025779548515,29.455649148910336,0.14306414643687637,0.09178458285505263,0.08312973794736019
0.3825,0.9698251291932303,1.1385332376247244,0.6307548004046689,0.6373547314115461,6.738721641284432,0.4205725912168721,0.9896448073865232,0.8841737935188382,16.36955454274941,0.7999477601911595,0.8338996164291168,0.8600756249854761,0.46462600014014477,0.3123917021582256,10.127498472713146,0.4110300176521004,1.4873186353228192,0.7589734122064619,30.16416561573948,0.708858895062981,0.6857262850640709,0.7149135468613395,0.03733505126901439,0.013107516463755102,19.3952109297028,0.4428650969486354,2.8483695879576616,0.07917267753591833,29.418596283679985,0.1441435438745633,0.09234901643654943,0.08357845539324579
0.385,0.9695774721527189,1.1399598472135672,0.6279353557863107,0.6345245064584016,6.738522821629266,0.42083673327245724,0.9896156088456403,0.8823792543408122,16.372240105062293,0.797924769032135,0.8318157704496519,0.858085618308726,0.46811211371085576,0.31466263600083794,10.129846635196403,0.4109849623382203,1.4876634851225523,0.7611992015803601,30.15025008324409,0.7112507679849667,0.6879224766563989,0.7172444144109603,0.037949947028154705,0.013314298005208445,19.408459589807062,0.4432124812517981,2.850315278605675,0.07962467345816686,29.37594917134119,0.14521680232877507,0.09291012167749194,0.08402465987811178
0.3875,0.9693289388027928,1.1413853422567055,0.6251263836015281,0.6317041608339728,6.7383297225461005,0.42110124172815994,0.9895872504246906,0.8805729693948046,16.374688693402437,0.7959024216132724,0.8297300076217468,0.856090925015159,0.4715819542560935,0.3169214256905333,10.132199767570432,0.41094165521801723,1.488009064797603,0.7633588967765875,30.13484955218352,0.7136188018962355,0.690091544345215,0.7195427384797066,0.03856705311286254,0.013521605946078034,19.421660022519454,0.4435591643406115,2.8522538866064924,0.08005658446807977,29.327941408277475,0.1462839973530715,0.093467981992902,0.0844685039099214
0.39,0.969079526727156,1.1428096216240295,0.6223279817303815,0.6288937998702976,6.738142361320639,0.4213660556618916,0.9895597346622429,0.8787551389991093,16.376900723029312,0.7938808203216694,0.8276424346109926,0.8540916460387602,0.47503539361476954,0.31916799199736157,10.134557814486456,0.41090009435064695,1.4883553662194808,0.7654528689144238,30.11798458851367,0.7159631861255413,0.6922336326174938,0.7218086486531176,0.039186303740564754,0.013729416699030206,19.434813657924447,0.4439050823578251,2.854185621981501,0.08046876344086362,29.274802785199913,0.14734520750413127,0.09402267844928544,0.08491013476644849
0.3925,0.9688292335534963,1.144232585954281,0.6195402442987604,0.6260935251484956,6.737960754666103,0.42163111372468454,0.9895330640127911,0.876925961159892,16.378876604082524,0.7918600655328688,0.8255531555680559,0.8520878796100695,0.478472307616746,0.32140225868035704,10.136920715872346,0.41086027786109935,1.488702380566028,0.7678043948407117,30.112339199906256,0.7182841083800582,0.694348886049667,0.7240422770165816,0.0398076355096453,0.013937707588287327,19.44792183152884,0.4442501705650987,2.856110680862467,0.0808615761003171,29.21675916170536,0.14840051399951162,0.09457428977473657,0.08534969411879009
0.395,0.9685780569533913,1.1456541376483642,0.616763261759778,0.6233034345774557,6.737784918731249,0.42189635415611876,0.9895072408479322,0.8750856315438733,16.380616740731487,0.7898402556444631,0.8234622721635616,0.8500797212780368,0.481892575957435,0.32362415239951847,10.139288407095616,0.4108222039431463,1.489050098345354,0.7702992877034979,30.113332709913152,0.7205817546995699,0.6964374492952667,0.7262437581224946,0.040430987380198014,0.014146456845324111,19.460985782422004,0.4445943634998773,2.858029245221345,0.08123539991017624,29.154032348683288,0.14945000026357413,0.09512289238301502,0.08578731770410784
0.3975,0.9683259946422135,1.1470741808621656,0.6139971209747985,0.620523622472243,6.737614869108323,0.4221617147997798,0.9894822674575349,0.873234343453081,16.382121530339447,0.7878214871099699,0.8213698836237575,0.848067263934083,0.48529608207572306,0.32583360262960975,10.14166081913283,0.41078587086185603,1.4893985094207167,0.7727290213842403,30.11276831235372,0.7228563094163198,0.6984994670754768,0.7284132289597902,0.04105630065052797,0.014355643603137281,19.474006651669914,0.4449375951278529,2.859941482634434,0.08159062297783151,29.08683999785677,0.15049375163244874,0.09566856040985058,0.0862231350498085
